Team,Final Score,adjust Points,auto Ownership Points,auto Points,auto Quest Ranking Point,auto Run Points,auto Scale Ownership Sec,auto Switch At Zero,auto Switch Ownership Sec,endgame Points,face The Boss Ranking Point,foul Count,foul Points,rp,tech Foul Count,teleop Ownership Points,teleop Points,teleop Scale Boost Sec,teleop Scale Force Sec,teleop Scale Ownership Sec,teleop Switch Boost Sec,teleop Switch Force Sec,teleop Switch Ownership Sec,total Points,vault Boost Played,vault Boost Total,vault Force Played,vault Force Total,vault Levitate Played,vault Levitate Total,vault Points
1405,105.9806290941,0,2.3784970728,7.0922847811,0.1285064572,4.7137877083,0.1260829629,0.1056003524,1.0631655735,18.3017407235,0.128161978,0.1275801533,-2.4484619583,0.6629651014,-0.1744073382,73.9088364273,101.3363547868,2.3047532355,-0.2716364336,30.7627687782,2.0592557163,0.2312895762,38.7820586973,105.9806290941,0.6091788572,0.7757399486,0.0307902733,0.1306078303,0.8791101335,0.9188077483,9.125777636
1410,122.2757507731,0,3.1973001183,8.121468576,0.2223712896,4.9241684577,-0.3237063087,0.3607842414,1.9223563678,20.469072195,0.0287671069,0.4607136712,4.7803530335,0.7079441205,-0.0154006875,72.9893711447,109.366878519,0.7852572263,4.3211870929,21.6683312279,2.743473659,2.7384668355,47.7923090315,122.2757507731,0.7318362206,1.1143453804,1.1133688482,1.1930156639,0.9230782837,0.8743259916,15.9084351793
1413,108.2866338583,0,1.0758655085,5.9161804437,0.1340410733,4.8403149352,-0.2340543674,0.0978030344,0.7719871216,17.4685192773,-0.0042641708,0.4979756204,2.9192137546,0.4486174094,-0.0926292845,63.2531077702,99.4835182026,3.1765633608,3.8520190962,17.3951070948,3.1611549585,2.3254512394,39.5202823561,108.2866338583,1.05857356,1.1347289449,1.082680512,1.1521128973,1.5582592074,1.4655363888,18.7618911551
1414,133.961614569,0,8.8040738845,14.6613040456,0.2887900398,5.857230161,0.037217637,0.447836863,4.3648193052,17.8337304642,-0.0075885649,-0.0805740816,-1.5319284852,0.8466054651,0.0724433648,95.0520699133,120.8312681789,1.6367626946,-0.140488326,41.6936337298,1.1085976494,1.7395455475,50.6130758395,133.961614569,0.3216009618,0.6325959776,0.1605756813,0.1484017576,0.6926667237,0.808095825,7.9454678015
1418,144.5658593741,0,10.0538531528,14.0916820323,0.143328572,4.0378288795,1.5252958979,0.3012989123,3.5016306785,26.0179086154,0.1380596232,-0.269901668,5.6716199448,0.8427826619,0.2636809537,91.8972298088,124.8224613439,0.714662595,0.3766110973,42.0007678927,-0.0472440809,0.8590126706,49.229043402,144.5658593741,0.3858429962,0.3546934241,0.2080447084,0.1990679539,0.7018253665,0.8277032059,6.9073229197
1421,177.1895312357,0,1.9801615179,7.2115264438,0.0751346649,5.2313649258,0.0688977451,0.0923968482,0.9211830139,32.159803212,0.0555278243,0.6949119443,13.6363785073,1.2628173549,0.0058406024,115.9670475311,156.3484715857,1.6305990287,-0.5384345508,67.0055541416,2.729258775,0.0156224547,44.6016355858,177.1895312357,0.5570590714,0.6342109527,-0.1297780579,-0.1189361887,1.0770902622,1.1290494045,8.2216208426
1425,198.1231286125,0,9.8477852748,15.1204880299,0.3874714818,5.2727027551,1.3004979088,0.4215155656,3.6233947286,43.2016591462,0.4056341601,0.5421775591,17.9135884388,1.7507991903,0.0709711069,114.2061007722,165.1228491396,2.1051833308,0.3717806447,55.8731513679,2.4157042521,-0.2563633313,53.8120618214,198.1231286125,0.5909440712,0.4939026626,0.0147974618,-0.0827177279,1.2306147477,1.1318329095,7.7150892212
1432,70.9067416593,0,5.4390992413,10.2962476321,0.2268665117,4.8571483908,-0.0510645942,0.3077339214,2.7706142149,9.8852177439,-0.0013205025,0.3610198288,11.6968710521,0.4863697008,0.7329659424,39.6341239167,48.9549512991,-0.040373495,-0.9717992887,17.0884523886,1.1846740361,0.5615507479,21.401370987,70.9067416593,-0.086276623,-0.1143153943,-0.1671284719,-0.2816906333,0.0121684067,0.2831279554,-0.5643903615
1444,106.5747702973,0,3.5806386437,7.0449965582,0.1176144103,3.4643579145,1.0697022421,0.0974546091,0.7206170798,10.0549498292,-0.0613346056,0.0073779056,12.8466818685,0.6327545529,0.4453717686,74.5902755067,86.6804684525,0.2408412508,-0.3366420826,35.1520297893,0.1380698996,-0.9170677386,39.059334567,106.5747702973,-0.1502633771,-0.2403244747,-0.1587498409,-0.2050265713,0.3393806619,0.8523996693,2.0352431166
1446,57.6446754232,0,2.0306387709,6.5226432995,0.146551471,4.4920045286,0.078472914,0.111964745,0.9368464714,7.8427804222,-0.0292162155,0.7455995229,-0.001797959,0.3532287782,0.5424323876,42.5908231424,51.1194413551,-1.3214128094,-0.2247167109,5.8378790873,0.599849839,-0.8121430682,37.4745070255,57.6446754232,-0.1131247338,-0.0846864568,-0.1741117215,-0.1071902477,0.2700261344,0.3290442626,0.6858377905
1448,20.5757727804,0,0.6768558854,4.8138450589,0.2284334885,4.1369891735,-1.4883395886,0.254126987,1.8267675313,-4.3663560336,-0.0133163976,0.0687594188,-0.0572176497,0.1624188303,0.969956463,19.4388118628,15.8205856927,-1.3959564589,1.1234046041,3.9276753342,1.0118882065,2.4032863914,15.8952047811,20.5757727804,-0.3526593228,-0.3807710074,0.5130183968,0.4919183675,-0.2963481504,0.0384786126,0.7481298635
1450,60.0791447191,0,5.3146335162,10.3436493419,0.2729398186,5.0290158256,0.1830961027,0.3434035309,2.4742206554,8.169441787,0.018543496,0.0361682233,-2.0307930017,0.1966984438,0.2185436169,41.0945037751,51.765054346,-0.8191146195,0.1622817345,-0.2420159209,-0.9050151803,-0.3841573306,43.0606494958,60.0791447191,-0.455080084,-0.2941458536,0.1351611129,0.1011217559,0.5219152266,0.6932458545,2.5011087839
1452,63.360706406,0,4.2380568431,7.5863472043,0.1403951723,3.3482903612,-0.271139852,0.2276961036,2.3901682736,5.2015353852,-0.0177522477,-0.0993420565,14.3688863301,0.1550701288,0.0999824591,36.549840073,41.4019983337,-0.3303085215,-0.7959996252,-3.4710010144,1.3352777724,-1.6267233235,39.0158718365,63.360706406,-0.1999506124,-0.2742731259,-0.3789829165,-0.4912915318,0.4618192449,0.6956892328,-0.3493771245
1458,84.3911650712,0,-0.9446277734,2.814228546,-0.0158633668,3.7588563195,-0.223855419,0.0429556507,-0.2484584678,12.4125668985,-0.0027083799,0.9315424306,23.3142494652,0.1046087303,-0.1968074605,39.1482240276,58.2599622042,-0.1667243724,1.3284847678,7.5489397735,1.1139986156,0.5970446874,30.6520100109,84.3911650712,0.3494799071,0.4624138059,0.2590384086,0.2127511082,0.6951596972,0.6646693416,6.6991712781
1466,135.227388562,0,7.6017074562,13.213105357,0.5495552469,5.6113979007,0.7402047753,0.578563158,3.0606489528,15.1948424611,0.0997917327,0.400765806,5.2437009951,1.1403284916,0.3003096808,87.9593705394,116.7678842833,3.2732657053,2.3028152069,30.7370233288,1.4545662791,0.0597057348,52.4945152262,135.227388562,1.0667786202,1.3025202748,0.436694184,0.633627059,0.8843227354,0.7865869228,13.6136712827
1474,51.2416951492,0,1.7587235464,5.7463649603,0.1699240105,3.9876414139,-0.2608380302,0.147703885,1.1401998034,12.9572136932,-0.0090515061,-0.2198998035,1.0719062493,0.2648625449,-0.0009718199,24.5035931836,44.4279324039,0.2536600076,1.9795254396,1.4785780479,0.0315748059,0.9555963454,22.7397803223,51.2416951492,0.0117572492,0.0469451418,0.5124370936,0.5924838921,0.6583876563,0.7539960715,6.967125527
1477,148.6651272435,0,5.9605232151,10.6266015673,0.1638848339,4.6660783522,0.9981258482,0.2628820778,1.9821357594,24.661699414,-0.0151818569,1.0580112144,8.5152178117,0.832326407,-0.0503894977,91.3539371666,129.5170483664,2.8617627213,2.685238627,46.3384311276,2.8890985495,1.2372540114,39.2646447682,148.6651272435,1.094083447,1.0978472483,0.673244642,0.8136093529,0.9328093552,0.7888257559,13.5014117858
1481,120.9970162501,0,-0.3313397466,2.9249754506,-0.011281524,3.2563151972,-0.237250476,0.0002632508,0.0715806027,15.7587279017,-0.0058551695,0.0136402306,9.0383872701,0.5974515922,0.0923739571,82.3430468332,109.0194455151,1.8735882316,0.4091524031,32.8908338656,1.9138921699,1.699046534,45.6647325662,120.9970162501,0.6031020221,0.8810506369,0.2060571418,0.457513217,0.9420309676,0.8449703022,10.9176707802
1482,61.7584012616,0,-0.3130366496,1.6662404299,-0.1045079546,1.9792770795,-0.2134072454,0.0887989276,0.0568889206,2.7492661591,-0.0021802689,0.1889262833,7.8449212105,0.2182149748,-0.1067026118,47.9438417915,52.2472463094,-0.3922919227,-1.0841495257,6.2738965779,1.5041801237,1.0016640787,40.5580570125,61.7584012616,-0.1009496999,-0.1334149748,-0.1184587845,-0.0071234426,0.0464712851,0.4513660892,1.5541383589
1492,102.0044103345,0,-0.371235757,3.4999725824,0.0967959297,3.8712083394,-0.0315154262,0.0142072695,-0.1541024523,13.2478917453,-0.0492921654,0.6624412209,-10.2189667298,0.667039093,0.3434499118,80.2922110007,108.7315689392,0.43627485,2.8284332349,30.127328241,4.4232770373,2.858738699,45.3053308723,102.0044103345,0.8575581208,1.0406876925,0.7766703936,0.6784538791,1.463765033,1.319151667,15.1914661933
1493,152.7463783218,0,8.7934620605,14.285326582,0.5420993556,5.4918645215,-0.3469844549,0.6129036055,4.7437154851,26.9273632992,0.1653635273,0.0192822392,0.8754576216,1.4813995266,0.6328325517,98.2993962697,137.5848989322,1.8032974759,0.7006926331,31.4976015559,-0.5578598655,1.5190570092,65.5563571034,152.7463783218,0.5706067973,0.6922160982,0.319717158,0.4176248376,1.4619054582,1.3617869369,12.3581393634
1495,104.4155476216,0,0.707149843,5.2626964582,0.2023346902,4.5555466152,-0.6424969527,0.1652225881,0.9960718742,12.4981084632,0.0143432156,0.4880803895,10.1817113578,0.4908463877,0.16479878,60.8319861282,88.9663243058,2.5412448565,4.1018898748,12.5008213202,-0.1142798842,0.610993215,45.9041998356,104.4155476216,0.993901904,1.2413630448,0.8447439994,1.0988679181,0.8208737379,0.78701498,15.6362297144
1501,134.7669647949,0,8.20544129,13.0602851181,0.1989554548,4.8548438281,0.6840853411,0.3363332815,3.4186353039,24.069480032,0.1333173746,-0.1619761361,1.0474593756,1.0752245404,0.5005120909,90.2325303224,120.6558501151,2.4978431476,-0.5223394037,48.2157994146,1.4205529793,-0.0198031005,38.0983347808,134.7669647949,0.4039927845,0.4904785232,-0.11163022,-0.0754107755,0.8516791879,0.8557002045,6.3538397608
1502,55.4746524381,0,0.5584303248,4.7475705597,-0.0929705959,4.189140235,0.270660348,-0.01898508,0.0085548144,5.7738815369,-0.0359091677,0.3183948758,4.9115413162,0.0483161034,0.0524673963,39.0049273991,45.8039515705,-0.0326364244,-0.3014868467,10.7922888902,-0.3902327608,-0.876151045,28.6355076941,55.4746524381,0.0648178556,-0.0310828524,-0.2251797528,-0.243575047,0.3072762914,0.4796864263,1.0251426345
1504,93.0935259328,0,2.9667464661,7.1993348227,0.0544367486,4.2325883566,-0.0797742474,0.2041343645,1.5631474805,14.1617237607,0.010902366,1.2189342812,4.4474971026,0.4392997959,0.6378134142,58.793804635,81.4255502299,0.3493951745,1.1244996815,15.7708048822,3.5616804955,-0.3154157348,39.1119240828,93.0935259328,0.3325008047,0.534645571,0.2168372526,0.2045169805,0.9768553736,0.9548418154,8.4700218342
1506,185.8542621524,0,10.2001714128,15.2879304056,0.4886215681,5.0877589928,1.5487401143,0.6601120073,3.5513455921,25.706872922,0.0019487848,0.2855076694,8.2871831823,1.7255227509,0.1494736541,122.2064448665,162.3091928423,4.0737494223,1.2241363773,64.159324053,1.7642400201,0.7637741007,52.2091313712,185.8542621524,0.9570610116,1.0035016521,0.3546279199,0.6248867982,1.2850779691,1.2507865605,14.3958750538
1507,170.2930827134,0,10.5912850391,15.0228728923,0.1893595069,4.4315878532,0.6646921477,0.3763197837,4.6309503718,34.2327049294,0.3816998142,-0.1979369299,15.8170643051,1.2615652034,0.1823210095,91.4549543595,139.4517971155,2.5083246328,2.1838231081,28.5076111511,2.7954764116,0.8349870731,57.6435421641,170.2930827134,0.8848551458,1.027048386,0.541050393,0.4711194329,1.3750323092,1.2546597464,13.7641378266
1510,94.1369806187,0,4.2794336731,8.610870094,0.232210898,4.3314364209,-0.0746471992,0.2854156131,2.2143640357,18.422591438,0.1297464393,0.829696624,3.6876772102,0.9413167501,0.3143889252,49.9395270118,81.8273534831,1.3779806245,1.0463302548,11.4584071206,2.6334288155,0.739794723,34.4697104512,94.1369806187,0.6553144202,1.0000066466,0.2480093734,0.5390759013,1.1786990332,1.1539644588,13.4652350333
1511,135.505542635,0,15.6565071187,20.669473614,0.4664342142,5.0129664952,0.8437489523,0.6309956472,6.9845046071,29.4493876295,0.0376923283,0.1360791063,-8.3677211199,1.3986535679,-0.0608850292,73.4908622646,123.1993587494,2.3443301193,3.0340724952,26.5960926125,1.5882957847,3.4154503475,42.9621437481,135.505542635,1.3729401355,1.6347901449,0.9308049444,1.0825731134,1.4295477023,1.3344585127,20.2591088554
1512,66.3421768572,0,1.2988602262,6.0458792068,0.1076019596,4.7470189806,-0.2085618491,0.0954679655,0.8579919622,0.6529380694,-0.0101833902,0.626696585,7.7266264834,0.1309308479,0.2362334708,49.2767302127,52.5648255973,1.6517766259,0.4754297035,4.8969753305,1.8248458752,-0.1376129156,40.9031323811,66.3421768572,0.6655716049,0.5797440903,0.1382575952,0.2067376102,-0.2314352488,-0.2594502375,2.6351573152
1515,108.2094939873,0,-0.7866071049,4.5824813514,0.0647707632,5.3690884563,-0.1609614662,0.0219547387,-0.2323420863,21.3390746135,0.1061184854,0.3409629468,4.6472039103,0.8110439212,-0.0476642412,61.5748523339,98.978872671,2.3714335218,1.5423399564,21.5466859329,2.7475133143,-0.4656733163,34.909219565,108.2094939873,0.7955544036,1.0109499716,0.3420514662,0.6922809651,1.55696776,1.509758208,16.0649457236
1517,71.232797452,0,-0.2157562054,3.9202813002,-0.1181058501,4.1360375056,0.8070106669,-0.1510045156,-0.9148887696,16.4788647165,-0.0240394866,0.6298249496,8.2684512231,0.199912561,0.0100271113,33.2975087399,59.0357495813,1.0222420602,0.2856693423,22.9449927556,0.8355869277,0.2678067456,8.4946869963,71.232797452,0.2789873477,0.495565308,0.2137365366,0.2776189197,1.047233295,1.0786909973,9.2593761249
1518,124.2789787737,0,5.034178417,9.1457571157,0.0990767251,4.1115786987,1.048661719,0.2132384299,1.4684274894,19.4956911303,0.0059253849,0.0976273507,5.9494876019,0.5514870095,0.5556286886,84.8624166214,109.1810103228,0.6932463949,0.3279524886,32.9595818571,2.1462338405,1.3415709473,49.063354529,124.2789787737,0.3205724334,0.368599057,0.1626097799,0.1253602914,0.5605429073,0.4706211658,4.8229025711
1519,185.1868725868,0,13.3904387981,18.5872514181,0.3328595831,5.19681262,3.4559602783,0.4044078235,3.2392591207,17.4189953144,0.009509851,-0.1542402867,16.297495854,1.4280550949,-0.0619455903,124.2398476365,150.3028718087,2.5348043206,0.4126112546,66.1666114599,2.423596417,0.8112368744,53.1148354389,185.1868725868,0.7012208626,0.6200394566,0.2992573386,0.0727282979,0.9823129582,1.036038017,8.6440288578
1522,95.6227791542,0,1.5763331299,5.6427743049,0.049201746,4.066441175,-0.0289921961,0.1038299419,0.817158761,18.1445387666,0.1071074761,0.0594107262,1.7678163785,0.674656115,0.1771035088,64.3058355368,88.2583750254,0.9694182538,-0.1044619484,22.5428618137,2.1302653551,1.3160696298,38.6632901142,95.6227791542,0.4210760389,0.3990735271,0.0930697043,0.1128872416,0.7195773874,0.6496393757,5.808000722
1523,99.9586800603,0,2.5607343985,6.8683491155,-0.0591547384,4.307614717,-0.1722746841,0.0857693059,1.4526418833,18.6606434564,0.1135675686,0.3070075126,4.0056351584,0.5597309698,-0.0277120819,60.4974753796,89.0884349335,2.2142956136,1.4005055051,26.3930614772,1.359735288,3.425380396,30.5303830008,99.9586800603,0.7555168195,0.6362930412,0.655174268,0.6423555127,0.7599600565,0.7074146656,9.9303160975
1528,57.5727665223,0,0.6871313333,4.9443347385,-0.0010335298,4.2572034052,-0.357306001,0.0476574048,0.7008716676,8.9795675857,0.0065873362,0.1702115327,3.4850036458,0.0673869306,-0.1877295981,33.7123520706,49.1823536667,0.4162529521,0.0487328891,9.5040941836,0.4124799354,-1.4932030535,23.3795249996,57.5727665223,0.120939206,0.3219783277,-0.1677532461,0.1005469488,0.7113177014,0.8755615255,6.4904340104
1529,48.366995063,0,-2.6330292454,-0.8763788152,-0.2545606636,1.7566504303,0.1118135634,-0.1032398611,-1.4283281861,11.3122221335,-0.0453989618,-0.0902473213,-0.0667206573,-0.4139253825,0.3546381187,29.7124120829,49.349764667,-1.2557093845,2.2567097498,2.1907945015,-0.4874101665,1.0564543656,29.2647371325,48.366995063,-0.0731651818,0.2234064018,0.5382627009,0.520955873,0.8405863975,0.9206638154,8.3251304506
1533,155.0580705358,0,11.8411445542,17.7314366579,0.4956617078,5.8902921038,0.0951694919,0.5670144551,5.8254027852,17.8744673998,0.0015898345,0.2784545547,-1.2187626061,1.3562083386,0.4827182214,111.6593948765,138.5777140035,2.7513496983,1.6114268653,52.4183175397,4.2315632065,0.8100418784,52.258164432,155.0580705358,1.0504778777,1.0996297551,0.4222185646,0.5804969406,0.227940582,0.1286436498,9.0438517272
1538,193.143076369,0,11.6685497854,15.9157780474,-0.1076835396,4.247228262,7.8349603274,-0.2123237468,-2.0006854347,23.6645678633,-0.0055594838,0.1192164793,-6.5169573697,1.3021835738,-0.1923859355,142.1510621197,183.7463300425,4.1131499812,-0.6748258575,67.1307228783,3.792742021,-0.3785757871,67.1144472391,193.143076369,1.5939088465,1.662543524,-0.0184312574,0.509378062,1.6621546249,1.414218426,17.9307000596
1539,91.293115608,0,-1.482705046,3.4264551066,0.2081816842,4.9091601527,-0.2895940182,0.1620262316,-0.4517585048,15.4682595601,-0.0707163232,1.8603433168,11.7446604882,0.8090622791,0.2549392446,57.2812367942,76.1059743694,-1.0885030803,0.541960808,22.2870997149,0.1660753444,2.1303979923,35.9165648152,91.293115608,0.202855365,0.3086398888,0.3127117764,0.2553594734,-0.1717721989,0.1072962408,3.3564780151
1540,134.2632847501,0,2.8312469031,8.210183962,0.4024849036,5.3789370589,-0.1701854068,0.5018349983,1.5858088584,8.9235251955,0.007561319,0.0355143627,16.6078202387,1.1090942215,0.4139076417,95.3255603055,109.4369382811,0.6085312702,0.2091743404,28.354743526,2.9393415496,-0.2100851561,63.4229439597,134.2632847501,0.3570745903,0.2658458,0.0513076532,0.0857556452,0.6627062686,0.6859691108,5.1878527801
1551,148.0918687746,0,0.3922387242,4.3950020448,0.0581928287,4.0027633206,0.2755112074,-0.038491952,-0.0793918454,27.1470711641,-0.0398542375,0.261672147,5.620762738,0.9772724224,0.1256553685,104.7729220739,138.0717529511,1.9323711162,-0.9215202849,61.1592598924,0.4822941057,-2.1984523563,41.1989969596,148.0918687746,0.3387283957,0.3441664658,-0.3805250397,-0.1826095001,0.9892126411,1.068794977,6.1517597131
1553,66.2528396594,0,1.8542771414,5.852687883,0.2769116384,3.9984107416,-0.6364408955,0.3189797612,1.5635794662,14.7314554684,-0.0638928365,0.1098152525,-4.0017211708,0.6782736453,-0.0095600824,47.6778593112,64.5059328399,-1.2785371042,-0.129724781,8.6332230767,1.3418388218,-0.9674042242,38.9813345169,66.2528396594,-0.278834799,-0.0617446429,-0.120360004,-0.2479079565,-0.1267668762,0.7289762115,2.0966180603
1555,60.830694509,0,-0.7714261729,3.7830572968,0.0562543249,4.5544834697,-0.2025070382,0.0242270095,-0.1832060483,13.3102172991,0.0258956097,0.0999894397,6.319425747,0.3447424721,0.5714783189,31.6785898125,50.7237252877,-0.1708884132,0.0495743655,9.73166822,1.1608350459,0.2645089541,20.9569749598,60.830694509,0.4348798176,0.3353243074,-0.0084600506,0.142304768,0.5092605901,0.6693545598,5.734918176
1557,93.2361136724,0,0.2229927386,2.9801974651,0.052036259,2.7572047265,-0.1565955445,0.030366935,0.2680919138,2.1861831171,-0.0210963124,0.8827222487,11.7868657024,0.7365692903,0.3439014845,77.8423652691,78.475115163,0.1737994203,-0.2970543712,49.9497484016,-3.225116462,-0.2876418168,30.9439339092,93.2361136724,-0.3415285095,-0.2924503247,-0.1648258367,-0.3414181834,0.1244702201,0.3231818635,-1.5534332233
1559,118.8487470887,0,7.3570297692,12.7032594273,0.3093834016,5.3462296581,1.0780035896,0.3204710213,2.600511295,18.1733848899,-0.0273868775,0.3432441714,0.9215407598,1.0139519782,0.0955332818,75.579805638,105.2149319362,3.3665742984,0.8744788691,37.7269499213,1.2567651882,0.2768663813,33.2295162302,118.8487470887,0.6770970238,0.9268072441,0.2091985427,0.3894097492,1.0937470165,0.9761312884,11.4617414083
1561,118.650082711,0,1.2038561983,6.2191519835,0.1383623879,5.0152957852,0.0274864948,0.0684105871,0.5744416043,18.1473931103,-0.0111091887,0.1866887293,16.4411118914,0.6504332336,0.3395810102,70.0370467361,95.9886745893,2.8136226993,-0.3090881627,24.6986050046,2.7076104187,0.4544340794,39.8172086134,118.650082711,1.0950473466,0.8703610537,-0.049499794,-0.00257387,0.5872135364,0.6930597649,7.8042347428
1566,47.2336778077,0,-0.2966589297,4.3238110778,-0.0496876237,4.6204700075,-0.6436263316,-0.0207270939,0.4952968667,8.7586237235,-0.0242972974,0.3859544787,3.0310238984,-0.1277209667,-0.0021801687,28.1576832284,39.8657478521,0.1520063945,-0.8064685012,11.2623320087,0.4944306221,-0.1583721559,16.2489142032,47.2336778077,0.23278234,0.145180339,-0.1950908191,-0.0330817653,0.3358808534,0.4777896064,2.9494409001
1569,102.6823469713,0,5.171900102,9.3363439002,0.2296870549,4.1644437982,-0.4777829277,0.4356157749,3.0637329787,16.8232637913,0.0743337224,0.2337380539,21.924578654,0.4206834411,0.0691173535,48.5017221801,71.510481575,-0.3059747006,1.5412503402,13.8966926871,0.4731389889,-0.7371685917,34.4378652047,102.6823469713,0.3416729209,0.4337148027,0.1490998008,0.1168360314,0.5379850752,0.6865482866,6.1854956035
1571,68.785396275,0,3.894069806,7.7770692827,0.2394715134,3.8829994767,-0.3311486779,0.2272116536,2.2781835809,7.3789078786,-0.0386835241,-0.3501825252,4.1782544054,0.4431645156,-0.2169040904,42.7910304178,56.8199494402,-0.225754302,1.0220613349,9.0777118386,-0.6562558541,1.2254751475,34.5953287352,68.785396275,0.1207819608,0.1706371014,0.3169598256,0.4456747622,0.7448636867,0.7136903651,6.6500111438
1572,130.7824997875,0,5.8230598701,10.8707285274,0.2577505194,5.0476686573,0.0568926016,0.3008921501,2.8546373335,14.308287437,0.0477186656,0.657554958,-4.6208103904,1.0938317088,0.0424786905,102.6737444543,124.5301565132,2.5632542061,0.6741786698,42.080483121,1.722375078,0.8438962282,56.3076320492,130.7824997875,0.5317625415,0.53654019,0.3307045946,0.4159746031,0.433528723,0.5571101313,7.5481246219
1573,94.3586865144,0,2.4312138697,6.8498777413,0.1619805943,4.4186638716,-0.0678532287,0.2017048568,1.2834601635,23.0021936585,0.0249186663,-0.2323150401,16.9358943287,0.2189988829,0.2062765358,40.6657560454,70.5702504799,-0.4205381857,-0.4602417276,5.3453189553,0.4586334834,0.4173793782,35.2823417924,94.3586865144,-0.0075089971,0.15058291,-0.1052643351,-0.036839251,1.2587043301,1.2667164962,6.9023007761
1574,201.6035198728,0,10.0860345924,15.6999872775,0.393917589,5.6139526851,0.141586374,0.5287542429,4.9014309221,32.9820169785,0.1740780972,-0.2565862365,2.9688462077,1.7042330195,0.3422357892,133.6226777507,182.9382866552,3.5742270224,3.3670499452,61.4201354993,4.7093865467,1.574836653,63.9189286823,201.6035198728,1.3396614197,1.2245416292,0.794030955,0.8821441742,1.2456310825,1.1600325818,16.333591926
1576,36.0610404104,0,1.9417571607,6.0968761814,0.0737513704,4.1551190207,-0.4309074668,0.1697512213,1.4017860471,6.5077078148,0.0242391753,0.788424732,-2.3913447421,0.17579472,0.1605716424,21.6920762734,32.3499651798,-0.4234943173,0.8414209684,9.7158070276,-0.1701980744,0.0374949793,12.5699616376,36.0610404104,0.0941775627,0.0917205181,0.1356389846,0.1019230033,0.4867180789,0.636392697,4.1501810916
1577,162.360648826,0,10.4171594721,15.1856867224,0.4081210283,4.7685272502,1.1730844084,0.3888530726,4.0354953277,28.35758448,0.1300170426,0.9606190299,1.5036334642,1.4025229164,0.1719829763,106.0231514587,145.669696275,1.8775599923,0.8868265619,59.3105094506,0.8284689729,-0.1135093293,44.0066130429,162.360648826,0.4403091712,0.4568423424,0.1720608164,0.3388920154,1.5059598815,1.4620577095,11.2889603362
1580,50.8936695322,0,-1.8654462969,1.2731349916,-0.021424429,3.1385812885,-0.2082911487,-0.0033191836,-0.7244319997,6.4605865838,-0.0302464965,1.1501704601,17.0605802473,0.0164909908,0.465455922,22.5411918692,32.5590374248,0.0882426607,0.6003140776,-1.1127692212,0.6699005605,0.9642985834,22.8958178691,50.8936695322,0.0851075054,0.2147893736,0.2379325762,0.2912684979,0.2290678762,0.2053939229,3.5572589718
1583,98.8694257446,0,0.597824764,5.4853217477,0.0608990883,4.8874969837,-0.0006832883,0.0059924454,0.2995956703,17.1747007905,0.0230784302,0.1047154126,15.3152431871,0.2554795209,0.2734577467,42.2174768692,78.0525123821,2.23398792,4.3656997033,27.4217356195,0.7184917454,8.2972875255,11.8432615843,98.8694257446,1.4517898677,1.1690431855,1.6669430214,1.6243775118,0.8616226926,0.9386462472,18.6603347224
1584,57.3370561503,0,4.6073943152,9.1057317463,0.2556337134,4.4983374311,-0.3820015087,0.3875617243,2.6856986663,13.5705281135,0.0813571883,0.0334861406,-6.6337463845,0.6979849442,0.1380369255,41.3823785,54.8718257765,-1.1728609999,-1.2274743975,7.7826081451,0.4977073369,-1.3505000134,34.274924018,57.3370561503,-0.1733259537,-0.1478098277,-0.3538099853,-0.4157934664,-0.0305296246,0.5473871267,-0.0810808371
